review_id;airline_name;review_rating;review_date;travel_date;date_dif;flight_length;booking_class;flight_origin;flight_destination;seat_comfort;customer_service;cleanliness;food_beverage;ife;value_for_money;check_in_boarding;full_review
395939723;Lufthansa;4;23.07.16;Jul 16;0;International;Economy;Frankfurt;Philadelphia;2;4;4;3;4;3;2;This our second time flying with Lufthansa. We were seated towards the middle of the widebody aircraft A340-300 Economy Class. The on-board service was above average, friendly, and generous. This is something that you rarely get nowadays flying in economy class. The flight attendants were approachable and always had a smile in their face. There were no attitudes and no negativity compared to most American airline operators. Lavatories were always kept clean and well stocked with amenities. The aircraft was clean and had a pillow and blanket readily available on each seat as we boarded. The meals were average but were hot and were served with silverware not plastic. The flight attendants kept you hydrated by offering drinks and water several times. They also offer wine for free. Headsets are also available for free. The overall flight was smooth and efficient. The only downside is the boarding process in Frankfurt where people boarded the plane regardless of their seat number. The gate agents were replaced by an automated gate where you scan your boarding pass. After which, you will proceed to a set of stairs to go downstairs where a bus is waiting to transport passengers to the airplane parked somewhere in the middle of the airport. We were not expecting this and it was not a comfortable process. I feel bad for those who have mobility problems or for those who are traveling with children and have carry-ons. The seats on this plane were also not comfortable.
395339647;Lufthansa;5;21.07.16;Jul 16;0;International;Business Class;Frankfurt;Los Angeles;5;5;5;5;5;4;5;Wow . . great planes, seats, food and entertainment. Friendly staff. Lounge was fantastic and got an upgrade to the first class lounge as well. Brilliant thank you. 747-800 nice rig to fly high in the sky
395311508;Lufthansa;4;21.07.16;Jul 16;0;International;Economy;Frankfurt;Singapore;4;5;4;4;5;4;4;Germans have a good name in so many areas and this was also something that I can associated with a positive experience. Staff attentive, good service throughout the flight, including the middle of the night whenever something was needed, someone was around.Easy to use, efficient, would fly again... all good.
394698515;Lufthansa;4;20.07.16;Apr 16;3;Europe;Economy;Frankfurt;London;4;4;4;3;1;4;4;Its a very good airline its just a shame they don't offer any in-flight entertainmaint on flights over 1-2 hours..
394581156;Lufthansa;5;20.07.16;Jul 16;0;International;First Class;Frankfurt;Johannesburg;5;5;5;5;4;5;5;"Spotless lounges, efficient limousine transfers and what a seat! Not one of these recent ""capsules"" but open lounge style. Food, beverages and service top notch.Bath rooms clean and spaceous.All (connecting) flights on time.Hihly recommendable."
394112738;Lufthansa;4;18.07.16;Jun 16;1;International;Premium Economy;Frankfurt;Los Angeles;4;4;5;2;5;3;2;Paying for transatlantic premium economy gets you more legroom, slightly wider seats, nicer service for meals, but not much else of value. On the 747-800, it's shared with a normal economy cabin, where there was always--always--a line for the 2 restrooms. The 4 center seats are arranged so the two middle ones have supports right in the middle of your footwell, so there's really no place to put any stuff. Or your feet. No priority boarding, and not necessarily one of the first ones off the plane, either (right side of the 747 exits first, left side waits for business class.) Generally, the experience is a notch below US domestic first class. Worth miles or an upgrade? Sure. Worth paying cash money for? Tough call.
394067851;Lufthansa;4;18.07.16;Jul 16;0;International;Premium Economy;Frankfurt;Vancouver;4;5;5;4;4;4;5;"I booked LH Premium Economy to see how it stacked up against Air Canada's offering and found it to be a good product too. As with AC there is no real separation from the main Economy cabin. The LH seats are a little narrower and I found not as comfortable by the time we were halfway through our 10 hour flight. LH ""won"" over AC with their very attentive, friendly service even thought the plane was stuffed to the rafters. I thought their entertainment system was easier to use, with a bigger screen than AC but had a lot of german-centric content (which makes sense). A previous contributor commented on LH being a world class airline which I agree with - moreso than AC. All in all, a good, comfortable flight and as we booked well in advance, the price was good value."
393917475;Lufthansa;5;18.07.16;Mar 16;4;International;Economy;Frankfurt;Tel-aviv;5;5;5;5;5;5;4;I used this route many times and every time i
393857414;Lufthansa;4;18.07.16;Jun 16;1;International;Premium Economy;Frankfurt;Houston;4;4;;4;4;3;4;My prefered choice for Trans Atlantic flights. The premium economy in Lufthansa makes you feel very close to busness class. A lot of feet space, quiet cabin, attentive crew. The 10 hours of flight are just flying by.
393807307;Lufthansa;5;18.07.16;Jun 16;1;International;Business Class;Frankfurt;Bangalore;5;5;5;4;5;4;5;I had to use my Miles & More miles as they were expiring and I decided to use them to upgrade for Economy Premium. When I arrived to the airport I was told that my seat was upgraded to business class. This was one of the best flying experiences I ever had. Before the flight you get access to their lounge which is simply amazing as well. You get nonstop food, snacks, beverages and the best part - draft beer. Afterwards you go directly to the gate from the lounge which saves you the line and everything. The seat itself was amazing (it was a new 747-8) and you can extend it to 180 degrees when you want to sleep. The service was amazing and the food was great. The personal TV is enormous and you get everything you need in your travel kit.
393694303;Lufthansa;2;17.07.16;Jul 16;0;Europe;Business Class;Frankfurt;Strasbourg;4;2;5;1;1;;1;I know I didn't find any information when I needed, so I hope this review will be useful to somebody. Just to make it clear -- I'm reviewing the Lufthansa Express BUS service, not the airline or the flight, but the ticket was bought through the LH (part airplane, part bus).So after landing at FRA (where I was connecting), got my boarding pass for the LH Express bus, which said 'Business' class (?). So I went to the info counter and asked what are 'business class bus seats' and the lady laughed with me and told me she had no idea. But, nevertheless, I asked her to check if this means you can wait in business lounge (since I didn't buy the ticket myself, I had no idea weather there's a regular/business bus seat to choose from). The lady called LH and checked, they said 'if it says business - than yes, no matter if it's bus'. Therefore, showed my pass and went through the business class security line with no problem and went to find the lounge. When I found it, the guy at the entrance said 'no, there is no bus business class'. By that time, i already had to get to the bus, so went to find the station.Getting to the station was an adventure. The terminology was amazingly messed up, crowded and confusing - at some places you'd see signs 'long distance buses', 'lufthansa express bus', 'lufthansa express shuttle' so plan enough time to find it and just follow 'lufthansa express bus' yellow signs.The driver arrived 15 mins earlier and sat in the bus, while the pax were waiting outside watching him play on his iPad. Few minutes before the departure, he stepped outside and just opened the cargo doors and went straight back in, while the passengers loaded all their luggage in (nice touch LH). Some of the passengers got water bottles while entering, some didn't. The ride itself was ok. Took 3.5 hours. Bus quality and seats was nice and clean as well. Free wifi was available, but incredibly slow and 'worked' only in Germany.
